 ,dni,dhi,wind_speed,ghi,air_temperature,dew_point,relative_humidity,surface_pressure
2022,0,0,3.1,0,23.8,21.1,84.92,958
2022,0,0,3,0,23.3,21.2,88.21,959
2022,0,0,2.9,0,23.1,21.3,89.73,960
2022,0,0,3,0,22.8,21.4,91.84,959
2022,0,0,3,0,22.7,21.5,93.17,959
2022,0,0,3.2,0,22.6,21.7,94.41,958
2022,0,0,3.3,0,22.6,21.8,94.99,958
2022,0,0,3.4,0,22.5,21.8,95.73,957
2022,0,0,3.3,0,22.4,21.8,96.32,958
2022,0,0,3.2,0,22.5,21.8,95.74,959
2022,0,0,3.7,0,23.1,21.9,92.99,959
2022,0,9,4.6,9,24.3,22.1,87.59,960
2022,0,88,5.3,88,25.7,22,80.29,961
2022,10,216,5.6,223,27,21.9,73.63,961
2022,307,367,5.7,621,28.1,21.8,68.69,961
2022,500,406,5.8,875,29,21.8,65.12,960
2022,165,498,5.7,662,29.6,21.8,62.77,959
2022,922,90,5.5,1002,29.8,21.7,61.98,959
2022,626,272,5.2,850,29.8,21.8,62.09,958
2022,904,106,4.9,830,29.6,21.8,63.02,957
2022,172,350,4.5,458,29.1,21.9,65.28,957
2022,736,77,3.9,390,28.2,22.1,69.46,957
2022,502,50,2.7,149,26.7,22.3,77.08,958
2022,0,0,2.1,0,25.7,22.4,82.24,958
2022,0,0,1.8,0,25.2,22.5,85,959
2022,0,0,1.7,0,24.8,22.5,86.98,960
2022,0,0,1.7,0,24.5,22.4,88.23,960
2022,0,0,2,0,24.2,22.3,89.3,960
2022,0,0,2,0,23.9,22.3,90.72,960
2022,0,0,1.9,0,23.5,22.3,92.82,959
2022,0,0,1.9,0,23.3,22.3,94.05,959
2022,0,0,1.9,0,23,22.3,95.79,959
2022,0,0,1.8,0,22.9,22.3,96.37,959
2022,0,0,1.8,0,22.7,22.3,97.59,960
2022,0,0,2.4,0,23.5,22.4,93.84,961
2022,574,54,3.3,191,25,22.2,84.66,961
2022,775,77,3.6,436,26.6,22.1,76.39,962
2022,873,91,3.7,670,28.1,22.2,70.23,962
2022,878,84,3.6,809,29.3,22.1,65.44,961
2022,947,113,3.6,1002,30.2,22.2,62.17,961
2022,962,114,3.6,1071,30.7,22.1,60.32,960
2022,583,306,3.5,883,31,22.1,59.17,959
2022,924,125,3.4,978,30.9,22.1,59.37,959
2022,897,113,3.2,831,30.7,22,59.7,958
2022,839,99,2.9,629,30.1,21.9,61.39,957
2022,728,80,2.3,390,29.3,21.9,64.49,957
2022,146,100,1.2,128,27.4,22.4,74.18,958
2022,0,0,0.9,0,26,22.2,79.37,959
2022,0,0,0.9,0,25.3,22.1,82.27,959
2022,0,0,1,0,24.9,22,83.91,960
2022,0,0,1,0,24.5,21.9,85.61,960
2022,0,0,1.1,0,24.1,21.9,87.44,960
2022,0,0,1.1,0,23.7,21.8,89.2,959
2022,0,0,1,0,23.4,21.7,90.29,959
2022,0,0,1.1,0,23.2,21.6,90.64,959
2022,0,0,1.1,0,23.2,21.5,90.08,959
2022,0,0,1,0,23.2,21.4,89.52,959
2022,0,0,1,0,23.1,21.3,89.59,960
2022,0,0,1.6,0,24,21.4,85.38,960
2022,307,102,2.4,175,26,21.5,76.41,961
2022,560,131,3.1,390,28.3,21.8,67.73,961
2022,393,275,3.4,536,29.8,22.1,63.38,961
2022,607,243,3.6,744,30.8,22.2,60.17,960
2022,883,121,3.7,950,31.4,22.1,57.95,960
2022,729,250,3.9,975,31.9,22.1,56.13,959
2022,897,96,4,984,32.1,22,55.21,958
2022,884,122,4.1,939,32.1,21.9,54.81,957
2022,297,433,4,670,31.7,21.8,55.79,957
2022,838,103,3.9,633,31,21.6,57.53,956
2022,719,86,3.3,392,29.9,21.7,61.62,957
2022,470,55,2.2,148,27.9,21.9,69.76,957
2022,0,0,2,0,26.6,21.7,74.65,958
2022,0,0,2.1,0,26,21.7,77.43,958
2022,0,0,2.2,0,25.4,21.8,80.55,959
2022,0,0,2.1,0,24.8,21.9,83.87,959
2022,0,0,2.1,0,24.3,22,87.15,959
2022,0,0,2.1,0,23.8,22.2,90.68,958
2022,0,0,2.1,0,23.4,22.3,93.71,958
2022,0,0,2.1,0,23.1,22.4,95.85,957
2022,0,0,2.2,0,22.9,22.4,97.28,957
2022,0,0,2.3,0,22.7,22.4,98.44,957
2022,0,0,2.3,0,22.6,22.4,98.78,958
2022,0,0,3,0,23.7,22.5,93.06,959
2022,21,124,4,129,25.8,22.6,82.39,959
2022,678,108,4.5,420,27.8,22.5,72.87,960
2022,791,131,4.7,654,29.3,22.4,66.46,959
2022,856,143,4.7,849,30.4,22.5,62.77,959
2022,587,316,4.8,867,31.2,22.6,60.39,958
2022,519,372,4.8,887,31.7,22.6,58.6,957
2022,909,153,4.9,1052,31.9,22.5,57.54,957
2022,880,156,4.8,969,31.9,22.2,56.68,956
2022,843,144,4.7,820,31.7,22,56.43,955
2022,775,127,4.5,617,31.1,21.8,57.81,955
2022,648,102,3.8,378,30.1,21.8,61.12,955
2022,393,62,2.7,140,28.3,21.9,68.11,955
2022,0,0,2.4,0,27.2,21.9,72.75,956
2022,0,0,2.4,0,26.6,22.1,76.24,957
2022,0,0,2.3,0,26,22.3,79.95,958
2022,0,0,2.3,0,25.5,22.4,83,958
2022,0,0,2.3,0,24.9,22.5,86.4,958
2022,0,0,2.3,0,24.5,22.5,88.59,958
2022,0,0,2.5,0,24.1,22.4,90.47,957
2022,0,0,2.5,0,23.7,22.4,92.4,957
2022,0,0,2.4,0,23.4,22.3,93.82,958
2022,0,0,2.3,0,23.1,22.3,95.24,958
2022,0,0,2.3,0,22.9,22.2,95.99,958
2022,0,0,2.9,0,23.7,22.3,92.04,959
2022,1,50,4,50,25.6,22.2,81.71,960
2022,491,171,4.4,396,27.3,22.3,74,960
2022,13,230,4.3,239,28.7,22.6,69.63,960
2022,2,190,4.1,191,30.1,22.8,64.83,959
2022,481,355,3.9,806,30.9,22.8,62.11,959
2022,625,301,3.7,922,31.5,22.8,60.04,958
2022,408,409,3.5,813,31.8,22.8,58.94,957
2022,438,357,3.2,762,31.7,22.8,59.29,957
2022,303,357,2.9,600,31.3,22.7,60.48,956
2022,132,297,2.5,380,30.6,22.7,62.86,956
2022,0,53,1.8,53,29.5,23.1,68.33,957
2022,0,20,0.8,20,27.7,23.7,78.85,957
2022,0,0,0.7,0,26.6,23.6,83.7,958
2022,0,0,0.6,0,26.1,23.6,86.14,958
2022,0,0,0.6,0,25.8,23.6,87.49,959
2022,0,0,0.6,0,25.4,23.4,88.97,959
2022,0,0,0.5,0,25.1,23.3,89.99,959
2022,0,0,0.4,0,24.8,23.3,91.6,959
2022,0,0,0.4,0,24.4,23.4,94.22,959
2022,0,0,0.7,0,24.1,23.4,95.77,959
2022,0,0,1.1,0,23.8,23.3,97,959
2022,0,0,1.7,0,23.4,23,97.61,959
2022,0,0,2.1,0,23,22.4,96.61,960
2022,0,0,2.1,0,22.7,22,95.61,960
2022,16,118,2.4,122,22.7,21.7,93.84,960
2022,68,254,2.8,285,23.2,21.7,91.08,961
2022,2,253,4,255,24.3,21.1,82.56,961
2022,3,333,5.2,335,25.5,20.2,72.39,960
2022,16,447,5.5,462,26.3,19.4,65.99,960
2022,77,505,5.4,581,26.2,19.1,65.18,959
2022,236,548,5.2,782,26,19,65.28,959
2022,2,360,4.8,362,25.8,18.8,65.42,958
2022,67,415,4.4,469,26,18.8,64.57,957
2022,234,346,3.8,494,26.3,18.9,63.94,957
2022,649,99,3,375,26.1,19.2,65.81,957
2022,400,59,1.8,138,24.9,19.4,71.6,957
2022,0,0,1.3,0,24,19.2,74.72,957
2022,0,0,1.2,0,23.6,19.1,75.84,958
2022,0,0,1.3,0,23.2,18.9,76.67,959
2022,0,0,1.5,0,23,18.6,76.24,959
2022,0,0,1.8,0,22.8,18.3,75.77,959
2022,0,0,2,0,22.7,17.9,74.53,958
2022,0,0,2,0,22.5,17.7,74.19,958
2022,0,0,1.8,0,22.2,17.5,74.51,957
2022,0,0,1.6,0,21.9,17.4,75.41,957
2022,0,0,1.4,0,21.6,17.2,76.25,957
2022,0,0,1.3,0,21.3,17.2,77.23,958
2022,0,0,1.8,0,22.4,17.5,73.66,959
2022,107,119,2.7,144,24.5,17.3,64.28,959
2022,372,196,3.9,365,26.7,16.9,54.79,960
2022,633,204,4.2,621,28.4,16.5,48.64,960
2022,807,162,4.1,826,29.9,16.6,44.82,959
2022,842,175,3.8,964,31.1,16.9,42.55,958
2022,861,180,3.6,1036,31.9,17.1,41.16,957
2022,863,178,3.4,1031,32.4,17.1,40.17,956
2022,589,373,3.3,918,32.5,17.1,39.85,955
2022,579,336,3.1,801,32.3,17,40.05,955
2022,734,140,2.7,604,31.6,17,41.75,955
2022,597,113,1.9,367,30.2,17.7,47.1,955
2022,334,66,0.9,132,27.3,18.6,59.08,955
2022,0,0,0.9,0,26.1,17.6,59.58,956
2022,0,0,0.9,0,25.4,17.4,61.13,957
2022,0,0,1,0,25,17.3,62.43,958
2022,0,0,1.2,0,24.3,17.3,65.14,958
2022,0,0,1.2,0,23.6,17.3,67.74,958
2022,0,0,1.2,0,23,17.1,69.4,958
2022,0,0,1.2,0,22.5,16.7,69.75,957
2022,0,0,1.3,0,22,16.2,69.57,957
2022,0,0,1.3,0,21.5,15.6,69.2,957
2022,0,0,1.2,0,21.1,15.2,69.25,957
2022,0,0,1.1,0,20.6,15,70.45,957
2022,0,0,1.4,0,22.1,15.7,67.19,958
2022,358,77,1.9,159,24.8,15.6,56.68,959
2022,591,129,2.2,398,28.2,15.9,47.09,959
2022,714,162,2,631,30.3,16.1,42.35,959
2022,783,183,1.7,827,31.6,16.5,40.45,958
2022,925,133,1.6,1000,32.7,17,39.16,957
2022,934,140,1.6,1068,33.4,17.4,38.51,956
2022,930,140,1.7,1061,33.7,17.6,38.48,955
2022,423,463,1.8,854,33.7,17.8,38.9,955
2022,850,140,1.8,823,33.3,17.9,39.94,954
2022,783,124,1.8,619,32.6,17.8,41.42,954
2022,657,100,1.6,379,31.4,18.1,45.15,954
2022,400,60,0.9,138,28.4,19.4,58.18,955
2022,0,0,0.9,0,26.7,18.8,61.96,955
2022,0,0,1,0,25.9,18.7,64.59,956
2022,0,0,1,0,25.3,18.7,66.81,957
2022,0,0,1,0,24.8,18.7,68.7,957
2022,0,0,1,0,24.4,18.6,70.21,957
2022,0,0,1.1,0,24,18.6,71.97,956
2022,0,0,1.2,0,23.8,18.9,73.9,956
2022,0,0,1.1,0,23.5,19.2,76.9,956
2022,0,0,1,0,23.1,19.6,80.56,956
2022,0,0,0.9,0,22.7,19.8,83.74,956
2022,0,0,0.9,0,22.3,20,86.58,956
2022,0,0,1.7,0,23.6,20.4,82.31,957
2022,399,73,2.6,163,26,20.7,72.58,958
2022,629,118,2.4,403,28.5,20.9,63.36,959
2022,277,360,2.1,542,30,21.1,59.03,959
2022,812,167,2,834,31,21.5,56.92,958
2022,872,164,2,981,31.4,21.9,56.98,958
2022,888,169,1.8,1051,31.3,22.1,58.31,958
2022,893,163,1.6,1048,31.1,22.3,59.59,957
2022,865,164,1.5,964,30.7,22.3,60.97,956
2022,829,150,1.4,816,30.2,22.4,62.99,956
2022,762,130,1.3,613,29.5,22.7,66.92,956
2022,635,105,1.1,375,28.4,23.3,73.76,956
2022,367,64,0.7,135,26.7,24.1,85.6,957
2022,0,0,0.7,0,25.6,24.2,92.23,958
2022,0,0,0.9,0,25.1,24,93.72,959
2022,0,0,1.1,0,24.6,23.8,95.11,959
2022,0,0,1.2,0,24.3,23.6,96.02,959
2022,0,0,1.2,0,24,23.5,97.11,959
2022,0,0,1.1,0,23.7,23.4,97.92,959
2022,0,0,0.9,0,23.6,23.2,97.35,958
2022,0,0,0.8,0,23.4,23,97.54,959
2022,0,0,0.7,0,23.2,22.8,97.83,959
2022,0,0,0.8,0,23,22.7,98.05,959
2022,0,0,0.8,0,22.7,22.5,98.6,960
2022,0,0,1.2,0,23,22.6,97.45,960
2022,2,60,1.9,60,23.6,22.8,94.99,961
2022,165,237,2.1,311,24.2,23,93.3,961
2022,645,187,2.1,609,25.3,23.1,87.75,961
2022,192,483,2.1,641,26.5,22.6,79.23,961
2022,126,534,2,652,27.3,22.2,73.74,960
2022,426,447,1.9,870,27.7,22.2,71.82,960
2022,759,252,1.8,1004,27.8,22.2,71.66,959
2022,824,188,1.6,950,27.7,22.3,72.45,959
2022,788,172,1.4,805,27.5,22.3,73.41,959
2022,271,346,1.1,517,27,22.2,75.23,958
2022,607,112,0.8,370,26.4,22.5,79.31,958
2022,356,64,0.4,133,25.2,22.4,84.53,958
2022,0,0,0.4,0,24.6,21.9,84.76,959
2022,0,0,0.5,0,23.9,21.8,88.12,959
2022,0,0,0.7,0,23.1,21.8,92.21,960
2022,0,0,0.8,0,22.6,21.6,94.14,960
2022,0,0,0.9,0,22.3,21.4,94.81,960
2022,0,0,1,0,22.1,21.2,94.89,960
2022,0,0,1,0,22,21,93.8,959
2022,0,0,0.9,0,21.9,20.6,92.26,959
2022,0,0,0.8,0,21.7,20.2,91.35,959
2022,0,0,0.8,0,21.6,19.9,90.33,959
2022,0,0,0.8,0,21.5,19.7,89.62,959
2022,0,0,0.8,0,22.7,20.6,88.12,960
2022,405,70,1.3,160,24.7,20.6,77.74,960
2022,649,109,0.8,402,27.3,20.3,65.66,960
2022,773,132,1,639,29.1,20.3,59.09,960
2022,842,146,1.5,837,30.3,20.7,56.58,960
2022,920,129,2,989,30.9,21.1,56.13,959
2022,935,131,2.4,1060,31.2,21.4,56.09,958
2022,935,130,2.6,1056,31.1,21.5,56.87,958
2022,885,147,2.7,966,30.8,21.5,57.84,957
2022,855,134,2.8,820,30.2,21.5,59.73,956
2022,796,115,2.7,618,29.5,21.5,62.18,956
2022,688,89,2.2,381,28.4,21.7,67.03,956
2022,447,54,1.3,140,26.3,22,77.44,956
2022,0,0,1.1,0,24.9,21.8,83.11,957
2022,0,0,1.1,0,24.2,21.8,86.27,958
2022,0,0,1.1,0,23.7,21.7,88.82,959
2022,0,0,1.1,0,23.3,21.8,91.23,959
2022,0,0,1.1,0,23,21.9,93.51,959
2022,0,0,1.2,0,22.7,22,96.09,959
2022,0,0,1.3,0,22.6,22.2,97.34,958
2022,0,0,1.3,0,22.4,22.2,99.07,958
2022,0,0,1.3,0,22.2,22.2,100,958
2022,0,0,1.3,0,22.1,22.1,100,958
2022,0,0,1.4,0,22,22,100,958
2022,0,0,2.4,0,23.2,22.4,95.29,959
2022,481,60,3.6,166,25.1,22.5,85.52,960
2022,717,89,4.1,411,26.8,22.4,76.84,960
2022,832,104,4.2,648,28.2,22.3,70.36,960
2022,894,114,4.3,847,29.3,22.3,65.95,959
2022,939,112,4.4,990,29.9,22.3,63.96,959
2022,954,114,4.5,1061,30.3,22.4,62.54,958
2022,952,114,4.6,1057,30.4,22.3,62.12,957
2022,904,132,4.6,969,30.3,22.3,62.23,957
2022,868,124,4.4,820,29.9,22.1,63.19,956
2022,799,112,4.2,616,29.3,22.1,65.12,956
2022,681,89,3.6,378,28.2,22.2,69.93,956
2022,431,55,2.7,138,26.7,22.4,77.29,956
2022,0,0,2.4,0,25.7,22.5,82.73,957
2022,0,0,2.5,0,25.2,22.6,85.69,957
2022,0,0,2.4,0,24.8,22.7,88.05,958
2022,0,0,2.4,0,24.4,22.7,90.17,958
2022,0,0,2.4,0,24.1,22.7,91.76,958
2022,0,0,2.6,0,23.9,22.7,92.79,958
2022,0,0,2.8,0,23.6,22.6,94.37,958
2022,0,0,3,0,23.4,22.6,95.36,958
2022,0,0,3.1,0,23.2,22.6,96.22,958
2022,0,0,3.1,0,23,22.5,96.86,958
2022,0,0,3.1,0,22.9,22.4,96.81,958
2022,0,0,3.5,0,23.3,22.4,94.78,958
2022,2,52,4.7,53,24.6,22.7,88.94,959
2022,0,8,5.5,8,26.4,22.7,80.3,959
2022,1,127,5.9,128,27.9,22.6,73.11,959
2022,3,227,6.1,230,29,22.5,68.04,959
2022,41,462,6.1,500,29.7,22.4,64.88,959
2022,341,409,6,748,30.1,22.3,63.16,958
2022,898,81,6,970,30.2,22.2,62.38,957
2022,865,158,5.8,958,30,22.1,62.51,956
2022,56,360,5.6,405,29.6,22,63.62,956
2022,507,206,5.3,526,29,21.8,65.36,955
2022,246,195,4.6,299,28,21.8,69.09,955
2022,50,99,3.9,109,26.6,21.8,75.18,956
2022,0,0,3.7,0,25.8,21.9,79.16,956
2022,0,0,3.5,0,25.2,22,82.47,957
2022,0,0,3.4,0,24.6,22,85.63,958
2022,0,0,3.4,0,24.2,22,87.67,958
2022,0,0,3.6,0,23.9,22,89.27,958
2022,0,0,3.7,0,23.7,22,90.4,957
2022,0,0,3.7,0,23.5,22.1,91.74,957
2022,0,0,3.8,0,23.5,22.1,91.83,957
2022,0,0,3.9,0,23.4,22.1,92.16,957
2022,0,0,4.1,0,23.4,22,91.83,957
2022,0,0,4.1,0,23.2,22,92.77,958
2022,0,0,4.3,0,23.7,22.1,90.52,958
2022,2,57,4.9,57,25.1,22.3,84.51,959
2022,1,76,5.4,77,26.3,22.6,79.95,959
2022,7,191,5.5,196,26.9,23,79.46,960
2022,5,228,5.4,231,27.3,23.3,78.74,960
2022,446,362,5.2,779,27.5,23.3,78.01,960
2022,31,487,5,518,27.4,23.2,78.06,959
2022,32,460,4.8,492,27.2,23.2,78.72,959
2022,0,45,4.4,45,26.8,23.1,80.44,958
2022,11,288,3.7,297,26.2,23.3,83.88,958
2022,0,17,2.6,17,25.5,23.5,88.57,958
2022,0,28,1.6,28,24.7,23.6,93.68,959
2022,0,31,0.6,31,24,23.5,96.9,959
2022,0,0,0.5,0,23.6,23.3,98.32,960
2022,0,0,1.1,0,23.3,23,98.17,961
2022,0,0,1.9,0,22.6,22.4,98.98,962
2022,0,0,2.2,0,22,21.8,98.62,963
2022,0,0,2.3,0,21.2,20.8,97.87,963
2022,0,0,2.2,0,20.5,20,97.07,963
2022,0,0,2.1,0,20.1,19.5,96.35,963
2022,0,0,2.2,0,19.8,19,95.44,962
2022,0,0,2.6,0,19.4,18.3,93.46,963
2022,0,0,2.6,0,18.9,17.6,92.34,963
2022,0,0,2.6,0,18.5,17.1,91.3,964
2022,0,0,2.8,0,18.6,16.7,88.47,964
2022,20,104,3.1,108,19.3,16.6,84.45,965
2022,683,99,3.4,403,20.4,16.8,79.88,965
2022,84,358,3.6,413,22.3,16.8,70.94,966
2022,795,149,4,799,24.2,16.5,62.27,965
2022,846,126,4.5,916,25.6,16.4,56.92,965
2022,882,117,4.8,993,26.6,16.7,54.42,965
2022,538,344,5,877,27.2,16.9,53.29,964
2022,137,491,4.9,617,27.4,17.1,53.32,963
2022,853,133,4.6,817,27.3,17.2,54.22,962
2022,794,113,4,614,26.7,17.5,56.99,962
2022,676,91,2.7,375,25.7,18.1,63.03,962
2022,417,55,1.3,134,23.5,18.4,73.04,962
2022,0,0,1.1,0,22.5,18.1,76.3,963
2022,0,0,1,0,22.1,18.1,78.17,964
2022,0,0,1,0,21.7,18,79.39,965
2022,0,0,0.9,0,21.3,17.8,80.31,965
2022,0,0,1,0,20.9,17.4,80.65,965
2022,0,0,1.3,0,20.7,17,79.61,964
2022,0,0,1.5,0,20.4,16.7,79.33,964
2022,0,0,1.5,0,20.1,16.4,79.19,964
2022,0,0,1.8,0,19.8,15.9,78.37,963
2022,0,0,2,0,19.6,15.5,77.15,963
2022,0,0,2.2,0,19.2,15.1,77.3,964
2022,0,0,2.5,0,19.9,15.3,74.98,965
2022,448,62,3.4,158,21.8,15.7,68.14,966
2022,691,97,4.3,404,23.8,15.9,61.18,966
2022,809,118,4.7,643,25.3,15.9,56.16,966
2022,871,132,4.7,843,26.6,16,52.36,966
2022,887,152,4.6,980,27.6,16.2,49.93,965
2022,908,154,4.3,1056,28.4,16.3,47.92,964
2022,912,152,4,1054,28.8,16.2,46.45,963
2022,908,139,3.6,978,28.9,16,45.69,962
2022,872,129,3.3,828,28.7,15.8,45.61,961
2022,806,115,2.8,622,28.2,15.8,47.01,961
2022,682,93,1.8,380,26.9,16.7,53.51,961
2022,414,57,0.8,135,24.2,17.5,66.34,961
2022,0,0,0.8,0,23.3,16.3,64.95,961
2022,0,0,0.8,0,22.8,15.9,65.04,962
2022,0,0,0.9,0,21.8,15.7,68.16,963
2022,0,0,0.9,0,20.9,15.4,70.91,963
2022,0,0,0.9,0,20.2,15.2,72.99,963
2022,0,0,0.9,0,19.5,15,75.42,963
2022,0,0,1,0,19,14.7,76.29,963
2022,0,0,1.1,0,18.7,14.3,75.4,962
2022,0,0,1.3,0,18.5,13.8,74.25,962
2022,0,0,1.4,0,18.4,13.4,72.48,962
2022,0,0,1.4,0,18.1,13.1,72.43,962
2022,0,0,1.9,0,19.6,13.7,68.96,963
2022,436,63,2.9,156,22.1,14.1,60.62,964
2022,664,105,3.5,399,24.1,14.9,56.38,965
2022,772,134,3.7,635,25.7,15.5,53.17,965
2022,833,154,3.7,834,27,16,51.09,964
2022,908,142,3.6,990,28.2,16.5,49.1,964
2022,931,141,3.4,1065,29.3,16.7,46.75,963
2022,940,136,3.1,1065,29.9,16.8,45.33,962
2022,918,134,2.9,983,30,16.9,45.23,961
2022,892,120,2.6,835,29.7,16.8,45.97,960
2022,835,104,2.2,629,29.1,16.8,47.53,959
2022,719,84,1.6,385,28,17.1,51.44,959
2022,465,51,0.7,138,25.2,18,64.43,959
2022,0,0,0.7,0,24.2,17,64.02,960
2022,0,0,0.8,0,23.1,16.6,66.97,961
2022,0,0,1,0,22.2,16.2,68.8,961
2022,0,0,1.1,0,21.6,15.9,69.83,962
2022,0,0,1.1,0,21.3,15.6,69.86,961
2022,0,0,1.1,0,20.9,15.4,70.72,961
2022,0,0,1.1,0,20.6,15.2,71.33,961
2022,0,0,1.1,0,20.2,15.1,72.37,960
2022,0,0,1.2,0,19.9,14.9,73.02,960
2022,0,0,1.3,0,19.6,14.8,73.8,961
2022,0,0,1.5,0,19.3,14.7,74.76,961
2022,0,0,2.3,0,20.6,15.3,71.51,961
2022,463,60,3.1,158,23,15.7,63.33,962
2022,699,96,3.6,404,25.4,16.1,56.29,962
2022,811,118,3.5,643,27.4,16.6,51.72,962
2022,870,134,3.4,844,28.9,17,48.5,962
2022,909,140,3.1,987,30.1,17.1,45.66,961
2022,919,147,2.8,1059,30.8,17.2,44.14,961
2022,914,149,2.5,1052,31.1,17.2,43.44,960
2022,896,143,2.2,971,31.1,17.1,43.21,959
2022,857,134,1.7,820,30.8,17,43.59,958
2022,786,119,1.3,612,30.2,16.9,44.72,957
2022,661,95,0.9,371,29.2,16.7,46.93,957
2022,394,56,0.5,129,27.3,17.9,56.42,957
2022,0,0,0.3,0,26.7,16.8,54.44,958
2022,0,0,0.6,0,25.5,16.6,57.73,959
2022,0,0,0.9,0,24.2,16.4,61.57,959
2022,0,0,0.9,0,23.3,16,63.62,959
2022,0,0,0.9,0,23,15.6,63.05,959
2022,0,0,0.7,0,22.7,15.4,63.53,958
2022,0,0,0.8,0,22.2,15.2,64.62,958
2022,0,0,0.8,0,21.7,15.2,66.59,958
2022,0,0,0.8,0,21.5,15.1,66.96,958
2022,0,0,0.8,0,21.4,14.9,66.61,958
2022,0,0,0.7,0,21.2,14.8,66.99,958
2022,0,0,0.6,0,22.2,16.7,70.95,958
2022,478,56,1.1,156,25.2,17.3,61.53,959
2022,724,86,1.7,405,27.5,18.3,57.38,959
2022,840,103,1.8,646,29.2,18.8,53.68,959
2022,904,113,2.1,849,30.4,19.2,51.37,958
2022,924,127,2.2,989,31.3,19.5,49.53,958
2022,938,131,2.2,1062,31.9,19.6,48.17,957
2022,937,130,2.3,1057,32.3,19.7,47.31,956
2022,906,134,2.4,970,32.3,19.8,47.61,955
2022,873,123,2.5,821,31.9,19.8,48.96,954
2022,810,108,2.4,616,31.3,19.8,50.65,954
2022,690,87,2,374,30,20.3,55.98,954
2022,427,52,1,131,27.3,20.9,67.91,954
2022,0,0,1,0,25.9,20.4,71.85,955
2022,0,0,1,0,25.2,20.4,74.77,956
2022,0,0,0.9,0,24.6,20.4,77.5,956
2022,0,0,0.9,0,24,20.4,80.45,957
2022,0,0,1,0,23.4,20.5,83.55,956
2022,0,0,1,0,22.9,20.6,86.87,956
2022,0,0,1.1,0,22.5,20.8,89.98,956
2022,0,0,1.1,0,22.2,21,92.74,955
2022,0,0,1.1,0,22.1,21.2,94.7,955
2022,0,0,1.1,0,21.8,21.4,97.82,956
2022,0,0,1.3,0,21.8,21.6,98.86,956
2022,0,0,2.1,0,23,22,93.87,957
2022,399,65,3.1,147,25.1,22.4,84.96,957
2022,655,102,3.6,390,27.1,22.5,75.84,958
2022,779,124,3.8,627,28.6,22.3,68.88,958
2022,844,139,3.9,827,29.6,22.2,64.62,958
2022,329,501,4.1,807,30.2,22.2,62.5,957
2022,875,166,4.2,1034,30.6,22.3,61.27,956
2022,882,162,4.2,1034,30.6,22.3,61.28,956
2022,158,512,4.1,657,30.5,22.3,61.47,955
2022,811,153,4,801,30,22.2,63.21,955
2022,738,135,3.5,597,29.3,22.3,66.05,954
2022,613,105,2.7,360,28.2,22.6,71.76,955
2022,348,60,1.7,123,27,22.8,77.72,955
2022,0,0,1.5,0,26.2,22.8,81.76,956
2022,0,0,1.5,0,25.8,22.9,84.06,956
2022,0,0,1.5,0,25.4,23,86.52,957
2022,0,0,1.6,0,25.1,23.1,88.53,957
2022,0,0,1.7,0,24.9,23.2,90.17,958
2022,0,0,2,0,24.6,23.1,91.58,957
2022,0,0,1.9,0,24.2,23.1,93.38,957
2022,0,0,1.8,0,24,23,94.31,958
2022,0,0,2,0,23.8,23,95.02,958
2022,0,0,2.1,0,23.6,22.8,95.56,958
2022,0,0,2.2,0,23.4,22.7,95.85,958
2022,0,0,2.3,0,23.5,22.6,94.65,959
2022,2,57,2.9,57,24.3,22.4,89.19,960
2022,1,80,3.3,80,25.4,22.1,82.19,960
2022,60,276,3.2,315,26.7,22.2,76.3,961
2022,3,229,2.9,231,28,22.1,70.31,961
2022,63,457,2.6,516,29.3,22,64.93,960
2022,70,439,2.4,508,30.3,22,61.38,960
2022,148,454,2.1,601,30.8,22.1,59.88,959
2022,399,377,1.7,744,30.7,22.1,60.16,959
2022,175,355,1.3,495,30.1,22,62.05,958
2022,23,235,1.2,249,29.3,22.1,65.15,959
2022,4,110,1.7,112,27.7,22.3,72.58,959
2022,1,44,2.9,44,25.5,22.1,81.73,960
2022,0,0,3.9,0,23.6,21.1,85.77,962
2022,0,0,3.8,0,22.4,19.9,85.75,962
2022,0,0,3.3,0,21.6,19.2,86.46,963
2022,0,0,3.2,0,21.2,19,87.29,963
2022,0,0,3.3,0,21,18.9,87.57,963
2022,0,0,3.5,0,20.8,18.7,87.68,962
2022,0,0,3.6,0,20.7,18.5,87.38,962
2022,0,0,3.9,0,20.5,18.3,87.4,962
2022,0,0,4,0,20.4,18.1,86.83,962
2022,0,0,4.2,0,20.2,17.9,86.62,962
2022,0,0,4.3,0,20,17.7,86.48,962
2022,0,0,4.3,0,20.1,17.6,85.76,963
2022,0,41,4.6,41,21,17.7,81.65,964
2022,26,171,5.2,182,22.4,17.5,73.96,964
2022,1,241,5.4,242,24,17.5,66.96,964
2022,3,335,5.2,337,25.4,17.8,62.93,964
2022,13,441,4.9,453,26.7,18.3,59.89,963
2022,142,517,4.5,658,27.8,18.7,57.82,963
2022,353,529,4,878,28.5,19.1,56.83,962
2022,865,157,3.6,954,29,19.4,56.09,961
2022,832,142,3.2,806,29.1,19.5,56.11,960
2022,763,124,2.7,601,28.6,19.4,57.59,959
2022,640,98,2,362,27.6,19.6,61.59,959
2022,156,93,0.9,121,25.4,20,72.25,959
2022,0,0,0.8,0,24.3,19.6,75.25,960
