,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
229,1120.367,1045.287,1005.485,984.853,996.662,1026.034,1096.858,1168.662,1257.282,1339.656,1365.82,1401.733,1371.141,1408.797,1469.138,1476.08,1446.763,1378.268,1465.037,1552.678,1520.39,1457.609,1355.756,1226.945
230,1111.975,1043.63,1001.711,973.852,968.088,987.274,998.917,1021.657,1116.627,1195.695,1216.16,1229.287,1193.503,1177.452,1177.06,1182.74,1153.226,1127.831,1265.864,1363.574,1334.225,1272.468,1178.682,1071.713
231,990.048,929.443,893.367,870.809,860.581,861.027,831.525,817.436,884.453,942.132,985.346,1017.924,1036.531,1053.759,1080.215,1110.936,1127.845,1129.869,1278.312,1396.599,1384.646,1330.379,1230.638,1120.846
232,1015.009,944.434,911.677,893.733,902.984,941.597,1031.1,1116.235,1201.624,1290.718,1345.05,1404.968,1375.32,1389.425,1431.151,1454.077,1437.494,1379.933,1471.767,1571.663,1544.874,1485.022,1368.559,1246.293
233,1144.289,1060.882,1031.366,997.588,1009.428,1045.922,1117.104,1181.623,1298.002,1400.819,1455.102,1486.639,1437.922,1477.061,1532.661,1548.579,1515.153,1442.773,1515.896,1614.277,1588.678,1527.711,1409.145,1281.138
234,1180.588,1099.241,1050.32,1028.326,1031.73,1059.243,1139.476,1217.736,1317.011,1419.677,1474.993,1510.078,1467.101,1506.101,1564.553,1582.839,1549.794,1462.599,1532.163,1624.367,1596.334,1538.814,1430.244,1316.766
235,1206.997,1125.463,1078.904,1050.832,1060.822,1088.917,1152.043,1220.958,1320.306,1406.248,1421.545,1429.695,1373.313,1405.764,1476.028,1503.904,1481.901,1415.319,1489.537,1596.671,1571.647,1512.284,1405.687,1293.964
236,1187.218,1106.279,1052.905,1029.122,1034.694,1068.456,1131.286,1195.243,1264.501,1325.764,1361.659,1388.772,1345.194,1363.362,1414.806,1431.79,1387.357,1320.666,1393.758,1482.316,1447.719,1386.003,1286.145,1172.996
237,1080.714,1017.375,981.198,960.767,971.743,987.542,1000.169,1017.331,1112.412,1183.866,1206.369,1207.103,1163.597,1135.598,1140.004,1133.499,1113.355,1106.425,1243.446,1345.887,1319.167,1259.327,1166.478,1062.753
238,980.901,925.801,891.527,874.5,883.052,893.403,864.222,859.269,917.322,959.11,991.324,1011.505,1012.701,1013.734,1021.812,1046.318,1048.691,1047.132,1202.82,1311.181,1297.528,1245.748,1143.464,1035.927
239,949.129,897.517,867.044,853.951,872.031,916.765,1018.073,1091.415,1139.265,1210.305,1253.085,1298.831,1271.48,1281.562,1327.372,1353.06,1334.351,1274.962,1361.618,1464.813,1439.313,1371.296,1245.343,1132.375
240,1039.388,977.659,950.046,936.026,954.617,988.055,1055.638,1128.009,1205.887,1284.668,1324.869,1361.344,1324.18,1362.812,1429.685,1456.322,1432.996,1369.016,1451.363,1550.625,1527.04,1467.105,1353.316,1239.091
241,1130.741,1063.759,1011.431,990.668,996.147,1020.774,1111.509,1181.991,1260.416,1334.262,1381.638,1421.65,1378.591,1421.632,1485.901,1512.885,1473.042,1406.807,1477.906,1579.758,1553.87,1498.361,1384.866,1263.642
242,1157.391,1089.054,1040.395,1011.901,1029.859,1058.529,1123.319,1183.628,1284.317,1374.668,1426.733,1457.899,1422.584,1459.457,1521.381,1537.1,1499.043,1430.707,1510.084,1597.531,1571.137,1517.849,1412.11,1287.8
243,1188.268,1114.759,1063.5,1029.231,1026.93,1053.755,1117.434,1173.081,1271.545,1350.996,1409.948,1452.364,1419.942,1461.44,1531.848,1542.026,1501.495,1428.126,1496.798,1585.188,1550.864,1492.229,1392.62,1278.444
244,1177.858,1104.475,1060.9,1033.73,1032.238,1049.467,1048.134,1098,1220.223,1312.049,1347.111,1371.513,1335.297,1325.706,1349.882,1350.61,1325.255,1288.175,1407.772,1500.494,1474.64,1418.949,1330.41,1232.776
245,1145.139,1070.141,1020.642,993.229,975.378,967.958,923.217,902.744,966.888,1031.306,1084.546,1113.678,1114.881,1091.03,1082.849,1114.834,1123.911,1140.74,1304.912,1411.214,1396.479,1341.628,1231.616,1122.228
246,1032.98,969.555,935.826,919.409,938.427,975.7,1075.917,1171.417,1257.757,1356.835,1417.457,1474.616,1439.972,1445.77,1446.047,1414.048,1372.28,1308.832,1387.661,1467.599,1440.309,1373.608,1256.643,1142.669
247,1053.81,995.602,956.075,945.706,959.841,992.897,1063.02,1122.235,1193.353,1257.353,1288.871,1317.783,1267.783,1283.25,1328.874,1339.391,1317.329,1279.303,1381.318,1462.425,1439.968,1381.735,1254,1133.693
248,1045.743,989,956.53,947.864,968.38,1008.83,1091.632,1154.433,1210.681,1270.342,1314.657,1355.144,1316.049,1351.358,1413.191,1443.087,1423.681,1391.749,1461.999,1530.218,1505.309,1447.012,1330.127,1210.812
249,1111.357,1051.147,1017.36,1001.842,1010.875,1044.766,1124.847,1190.381,1293.506,1384.221,1431.77,1472.858,1420.875,1451.053,1501.255,1515.59,1465.127,1395.219,1458.844,1548.56,1521.656,1462.212,1358.012,1235.151
250,1130.197,1061.352,1010.998,990.895,996.186,1029.605,1086.841,1161.879,1252.883,1345.649,1388.428,1433.788,1398.273,1438.073,1502.297,1513.678,1471.404,1392.241,1452.648,1553.709,1523.506,1463.85,1358.96,1234.557
251,1135.749,1061.268,1012.784,984.915,982.455,989.136,976.142,1020.178,1105.812,1179.147,1207.341,1217.16,1182.494,1175.118,1190.525,1205.679,1182.489,1163.071,1277.236,1392.079,1365.182,1309.898,1214.2,1108.297
252,1021.721,959.13,921.049,898.929,898.193,905.074,851.565,873.774,949.367,1012.275,1064.238,1102.732,1108.804,1122.289,1157.031,1190.631,1197.157,1182.072,1308.975,1436.718,1431.752,1384.898,1290.303,1176.244
253,1086.626,1010.742,965.435,942.03,954.538,982.645,1055.21,1146.641,1252.227,1359.538,1435.489,1488.209,1461.597,1503.955,1565.127,1585.995,1559.073,1478.66,1529.396,1622.768,1598.233,1552.959,1449.437,1323.223
254,1213.972,1143.863,1105.386,1083.826,1071.261,1084.501,1129.43,1218.976,1320.766,1421.468,1474.887,1524.923,1501.321,1552.988,1604.864,1612.101,1573.032,1513.567,1560.119,1644.143,1616.745,1559.075,1444.071,1309.712
255,1192.791,1119.778,1048.752,1012.081,1014.385,1040.141,1104.803,1161.638,1218.125,1267.91,1282.997,1298.792,1243.732,1250.388,1286.93,1302.515,1276.168,1228.656,1315.651,1413.351,1397.357,1327.746,1213.547,1110.519
256,1023.748,973.635,945.143,934.932,944.14,981.006,1027.329,1095.963,1160.775,1221.817,1248.159,1273.677,1233.404,1246.99,1287.521,1303.988,1276.743,1240.27,1327.825,1433.927,1409.331,1345.631,1242.49,1119.709
257,1028.636,964.028,931.046,919.905,940.673,981.124,1037.282,1115.611,1194.295,1264.646,1310.623,1347.385,1304.251,1334.929,1389.88,1418.274,1387.272,1334.146,1410.871,1512.093,1479.946,1420.575,1313.788,1188.526
258,1094.755,1024.971,984.582,965.768,973.941,990.452,971.254,1039.174,1153.414,1247.943,1293.552,1317.629,1301.197,1305.896,1324.771,1333.158,1309.81,1276.329,1383.292,1494.698,1468.366,1414.459,1322.014,1217.498
259,1131.276,1060.266,1011.87,980.112,955.399,950.456,880.244,908.616,984.421,1045.563,1098.22,1136.053,1150.525,1166.954,1199.827,1228.844,1238.273,1234.184,1363.371,1488.767,1477.816,1433.93,1345.9,1229.241
260,1122.108,1048.904,999.627,978.02,981.462,1009.165,1078.831,1174.15,1276.954,1376.977,1441.97,1492.313,1463.131,1493.223,1542.72,1555.046,1513.449,1430.799,1495.86,1596.972,1573.279,1517.129,1413.708,1293.13
261,1187.954,1118.389,1069.875,1048.493,1050.678,1071.444,1117.675,1171.258,1244.575,1311.461,1341.869,1374.803,1323.665,1338.875,1388.588,1419.008,1396.807,1331.709,1400.601,1507.089,1480.789,1411.868,1294.989,1178.65
262,1085.131,1026.207,988.172,969.981,994.589,1032.153,1099.314,1180.5,1265.985,1342.922,1389.513,1429.757,1400.828,1448.783,1523.76,1546.593,1515.148,1457,1498.904,1600.744,1577.548,1526.648,1414.423,1291.189
263,1191.794,1109.499,1066.227,1041.948,1050.671,1078.972,1134.554,1241.198,1347.232,1429.142,1466.731,1502.239,1470.301,1518.849,1580.699,1602.483,1550.855,1469.01,1522.996,1612.265,1576.667,1531.953,1437.352,1325.871
264,1221.783,1143.345,1092.316,1072.155,1073.883,1108.985,1130.756,1238.443,1356.015,1451.282,1506.107,1553.122,1520.316,1571.415,1627.423,1639.152,1603.576,1525.113,1569.973,1656.697,1620.488,1567.336,1474.65,1366.222
265,1268.563,1189.146,1135.81,1106.784,1102.614,1108.662,1075.243,1144.071,1277.937,1383.725,1436.131,1476.59,1449.783,1447.047,1464.127,1461.112,1444.315,1398.78,1489.808,1605.148,1575.663,1521.988,1433.326,1332.957
266,1243.082,1168.799,1121.054,1083.066,1064.182,1053.839,960.373,996.115,1074.169,1138.458,1193.477,1236.052,1243.699,1255.175,1278.754,1300.387,1309.111,1296.964,1408.822,1541.07,1532.691,1490.952,1405.125,1293.061
267,1189.827,1113.979,1064.114,1032.395,1033.064,1050.239,1075.903,1155.552,1206.95,1289.589,1353.3,1406.086,1400.229,1409.528,1437.528,1449.179,1432.605,1398.027,1495.258,1615.215,1606.598,1566.115,1466.535,1340.377
268,1231.113,1156.194,1096.327,1073.63,1078.476,1102.052,1144.101,1232.133,1370.81,1490.247,1536.766,1582.062,1540.456,1593.006,1650.914,1664.217,1633.527,1563.407,1605.992,1692.961,1672.915,1626.087,1519.879,1410.67
269,1276.144,1184.585,1119.273,1097.739,1097.627,1115.7,1151.662,1219.092,1282.261,1341.678,1353.136,1368.617,1302.432,1318.126,1348.776,1375.339,1340.353,1299.607,1380.642,1476.873,1452.785,1389.476,1271.095,1149.604
270,1060.099,1002.143,970.303,963.491,984.589,1017.124,1073.494,1158.346,1220.462,1277.037,1310.338,1334.681,1291.536,1317.468,1372.932,1393.697,1357.633,1315.186,1392.311,1501.478,1483.213,1423.936,1313.699,1201.956
271,1099.97,1036.887,1002.548,989.177,997.583,1039.318,1094.174,1174.311,1248.401,1309.78,1342.896,1382.718,1347.276,1382.044,1452.888,1470.621,1429.505,1373.522,1429.33,1535.182,1502.174,1439.933,1338.22,1227.489
272,1137.771,1070.884,1025.901,1007.67,1016.047,1034.39,1005.81,1071.015,1166.666,1226.272,1245.555,1257.74,1223.853,1205.573,1216.593,1207.859,1205.383,1193.567,1314.086,1423.315,1392.665,1337.257,1244.904,1144.343
273,1058.32,1000.625,959.272,931.934,914.519,915.268,844.673,866.295,923.697,970.837,1007.596,1045.195,1067.828,1081.814,1112.524,1147.813,1166.661,1160.389,1290.937,1423.059,1410.256,1363.385,1273.365,1157.367
274,1057.828,987.122,947.23,922.8,933.058,958.587,1030.657,1135.612,1233.307,1329.215,1392.261,1456.719,1440.389,1479.174,1544.894,1569.739,1540.747,1466.803,1517.74,1629.761,1608.98,1564.874,1470.911,1343.46
275,1226.485,1150.631,1101.52,1070.338,1078.48,1093.809,1134.064,1238.626,1369.462,1482.266,1530.222,1570.43,1534.509,1592.794,1658.167,1661.209,1616.336,1535.964,1584.388,1703.701,1687.919,1642.776,1553.98,1422.305
276,1304.759,1224.941,1174.087,1143.398,1143.303,1162.99,1202.498,1299.463,1413.904,1490.266,1474.707,1459.079,1399.235,1406.241,1452.25,1460.421,1426.166,1376.526,1443.801,1548.936,1525.46,1467.108,1365.888,1242.127
277,1144.89,1080.602,1042.336,1022.664,1036.818,1062.61,1101.855,1186.368,1258.614,1316.969,1341.497,1366.17,1295.658,1338.414,1417.825,1441.148,1418.624,1351.62,1428.747,1536.289,1511.047,1454.293,1359.252,1228.374
278,1130.319,1067.233,1034.314,1022.141,1025.323,1054.898,1107.873,1206.511,1312.109,1399.532,1449.905,1501.665,1470.688,1527.708,1586.756,1604.3,1561.01,1488.271,1543.032,1650.605,1623.087,1578.031,1490.632,1380.68
279,1280.33,1196.254,1144.654,1109.672,1110.041,1115,1075.03,1150.33,1255.809,1308.736,1319.067,1316.511,1263.086,1227.789,1208.402,1217.743,1204.183,1192.843,1310.515,1425.565,1394.961,1344.766,1253.972,1146.145
280,1067.583,1001.097,962.92,935.426,934.819,933.962,862.424,892.963,947.671,992.986,1015.573,1043.215,1053.897,1046.581,1052.591,1064.975,1070.397,1083.861,1214.908,1349.019,1343.051,1290.69,1198.281,1085.646
281,999.23,934.347,902.749,888.67,907.345,939.762,1012.987,1104.614,1188.691,1270.207,1325.498,1369.573,1346.872,1377.167,1433.007,1452.002,1424.51,1362.891,1422.613,1545.496,1522.216,1467.473,1366.643,1241.771
282,1138.135,1072.655,1030.801,1012.53,1013.013,1029.465,1071.483,1169.18,1273.681,1365.684,1421.288,1462.112,1428.545,1489.288,1543.159,1566.738,1530.697,1459.296,1510.953,1628.421,1605.27,1557.489,1464.082,1336.461
283,1215.614,1140.98,1094.926,1071.401,1079.544,1088.952,1142.465,1244.69,1367.811,1463.605,1520.249,1562.808,1525.564,1576.73,1634.082,1637.658,1587.337,1510.159,1552.253,1674.041,1652.634,1611.421,1527.817,1410.778
284,1288.913,1205.602,1155.865,1121.473,1105.071,1116.44,1139.731,1221.311,1301.582,1372.278,1408.773,1433.663,1390.051,1433.571,1505.06,1522.251,1485.258,1430.118,1506.511,1605.487,1575.538,1512.036,1396.527,1262.267
285,1146.709,1072.852,1028.468,1002.295,1006.855,1032.14,1067.009,1141.349,1212.304,1269.252,1301.243,1319.374,1275.789,1287.472,1317.794,1314.612,1296.032,1247.522,1339.214,1449.074,1429.05,1367.262,1259.933,1145.649
286,1043.454,987.017,951.225,937.825,953.901,969.248,949.97,1025.733,1121.481,1192.737,1237.373,1269.084,1253.459,1260.162,1281.749,1289.665,1259.366,1234.846,1330.488,1459.787,1430.801,1368.333,1277.044,1173.016
287,1082.168,1008.5,965.228,935.621,920.793,900.527,839.892,897.864,971.479,1036.266,1086.405,1126.956,1145.125,1165.05,1199.861,1224.19,1231.25,1225.591,1327.689,1473.214,1463.649,1425.07,1340.705,1227.128
288,1132.212,1060.255,1010.018,981.774,975.458,991.306,1062.076,1164.639,1277.792,1376.335,1439.786,1502.971,1486.408,1536.171,1594.889,1605.929,1580.062,1514.649,1551.791,1668.632,1655.986,1614.794,1512.481,1390.4
289,1276.441,1200.176,1144.823,1115.876,1100.75,1102.43,1135.938,1231.109,1358.76,1455.906,1508.12,1542.261,1498.777,1551.718,1618.776,1626.213,1593.107,1510.595,1557.394,1671.451,1650.879,1598.851,1494.96,1371.486
290,1255.962,1183.383,1130.273,1090.562,1083.714,1096.236,1131.87,1227.364,1328.586,1415.12,1464.384,1513.157,1485.01,1543.046,1611.068,1618.344,1585.366,1518.012,1560.553,1667.639,1645.83,1601.24,1511.801,1391.079
291,1280.164,1202.849,1155.861,1125.029,1127.79,1138.158,1180.954,1287.613,1418.115,1508.494,1550.79,1590.573,1558.975,1599.558,1636.034,1638.941,1592.17,1527.736,1586.84,1682.334,1656.095,1603.206,1518.305,1386.205
292,1269.256,1175.241,1122.539,1083.128,1084.955,1099.03,1132.44,1225.625,1331.87,1426.491,1474.868,1512.294,1485.34,1550.542,1608.113,1615.526,1572.467,1510.17,1551.097,1649.3,1617.458,1558.586,1465.64,1358.97
293,1265.186,1185.35,1139.428,1106.407,1106.64,1087.522,1061.808,1150.941,1289.987,1401.374,1468.525,1498.046,1470.737,1472.578,1488.144,1482.43,1451.929,1414.902,1500.28,1617.492,1595.07,1538.174,1455.902,1355.226
294,1266.217,1194.351,1142.409,1099.606,1070.077,1032.98,958.113,1007.756,1078.584,1157.456,1218.908,1262.224,1274.929,1298.047,1327.46,1348.581,1351.208,1336.323,1439.069,1574.267,1573.368,1535.257,1449.961,1337.673
295,1239.452,1166.039,1115.552,1088.217,1083.711,1083.987,1134.876,1240.996,1362.788,1470.278,1547.896,1620.873,1596.353,1646.379,1680.207,1683.782,1650.676,1583.838,1628.057,1706.313,1687.488,1646.515,1549.416,1427.878
296,1332.379,1259.399,1210.939,1179.559,1183.2,1186.8,1207.04,1319.876,1451.091,1547.802,1594.863,1647.231,1614.294,1655.502,1693.421,1695.624,1651.051,1596.705,1641.599,1728.67,1699.865,1653.229,1564.177,1438.462
297,1327.191,1248.814,1189.711,1177.043,1178.212,1181.352,1219.016,1326.2,1441.743,1522.004,1554.878,1607.134,1572.664,1619.363,1672.506,1672.368,1626.239,1543.992,1572.907,1694.029,1679.796,1640.059,1551.066,1425.345
298,1315.727,1234.365,1181.85,1140.316,1140.161,1146.798,1167.606,1253.789,1348.162,1396.539,1423.439,1430.588,1380.211,1374.578,1417.491,1436.671,1407.405,1356.53,1415.36,1546.834,1528.514,1482.01,1389.003,1266.517
299,1178.603,1108.263,1066.85,1051.063,1066.261,1074.264,1108.033,1208.897,1316.313,1404.141,1444.004,1467.315,1415.879,1445.214,1505.07,1517.083,1479.959,1415.167,1462.642,1584.008,1555.03,1497.224,1395.56,1284.958
300,1193.125,1123.929,1080.654,1057.913,1063.061,1064.192,1039.424,1118.214,1214.115,1300.229,1346.64,1370.348,1330.177,1318.673,1321.268,1303.457,1257.098,1225.991,1304.454,1444.174,1416.794,1355.727,1266.643,1166.194
301,1089.459,1030.861,993.398,968.158,956.313,930.374,874.147,926.98,993.714,1054.075,1094.912,1133.184,1149.486,1165.139,1195.312,1213.995,1219.519,1212.547,1291.657,1461.345,1461.702,1427.603,1335.527,1208.65
302,1111.664,1039.765,994.069,972.879,983.72,995.193,1075.543,1167.852,1268.906,1358.811,1423.762,1474.443,1452.713,1491.285,1545.913,1567.783,1536.057,1460.09,1474.072,1623.061,1614.194,1579.229,1484.772,1366.732
303,1258.452,1174.897,1122.8,1092.389,1100.228,1104.768,1133.156,1215.063,1310.172,1380.387,1405.098,1416.372,1348.019,1364.249,1395.425,1412.184,1391.522,1342.832,1374.162,1493.422,1462.994,1413.845,1332.903,1232.749
304,1148.528,1083.004,1036.674,1013.48,1028.13,1033.591,1087.059,1188.295,1284.096,1363.049,1413.862,1445.391,1399.281,1425.017,1457.439,1464.602,1418.093,1343.096,1372.198,1512.639,1484.562,1426.827,1340.478,1231.978
305,1142.158,1070.671,1024.085,994.43,995.341,954.922,910.037,964.166,1035.637,1094.996,1147.697,1176.376,1168.01,1163.983,1180.459,1192.087,1183.569,1157.034,1224.073,1401.406,1417.33,1390.887,1315.966,1223.464
306,1127.081,1053.425,1008.631,961.636,953.916,939.066,967.963,1045.2,1108.586,1179.062,1214.933,1237.924,1201.307,1204.53,1241.27,1252.694,1228.308,1190.931,1238.39,1376.933,1353.149,1296.565,1202.7,1098.77
307,1029.753,982.176,948.246,936,944.037,952.178,934.533,1004.672,1097.932,1163.281,1203.994,1225.273,1192.4,1182.046,1178.78,1169.726,1172.614,1152.898,1222.281,1367.416,1339.493,1278.835,1190.726,1089.014
308,1013.879,956.731,915.811,897.066,900.999,859.739,829.734,889.691,968.96,1033.538,1082.121,1121.578,1147.127,1160.322,1193.965,1222.617,1222.283,1213.581,1286.108,1458.256,1457.936,1412.613,1330.986,1224.999
309,1132.932,1058.257,1015.47,993.877,999.811,998.18,1091.403,1200.426,1311.747,1417.609,1480.269,1540.68,1514.41,1569.142,1638.073,1641.199,1600.114,1522.516,1525.627,1663.157,1655.768,1612.179,1526.207,1403.47
310,1295.278,1214.043,1162.586,1137.23,1136.894,1124.219,1172.044,1278.618,1408.668,1520.404,1582.891,1630.738,1594.816,1656.088,1721.552,1725.842,1669.607,1580.851,1589.394,1707.092,1695.235,1658.181,1573.486,1451.141
311,1339.469,1252.976,1211.762,1182.308,1179.608,1151.479,1205.131,1321.418,1456.984,1560.606,1621.691,1656.374,1617.003,1667.758,1729.292,1731.426,1680.839,1595.443,1606.153,1722.418,1711.599,1670.988,1590.706,1468.467
312,1359.445,1276.777,1224.809,1188.418,1185.76,1173.114,1203.978,1301.321,1431.3,1530.553,1590.953,1626.445,1593.381,1655.057,1711.485,1717.043,1664.24,1580.762,1584.057,1718.229,1700.329,1655.218,1559.169,1435.919
313,1325.857,1247.337,1193.157,1163.52,1151.941,1136.543,1189.563,1294.488,1420.787,1519.919,1580.495,1611.174,1581.669,1647.095,1693.16,1706.76,1659.589,1580.366,1579.416,1700.617,1678.753,1635.668,1549.951,1447.868
314,1355.743,1279.101,1221.678,1192.698,1188.098,1151.04,1130.04,1218.918,1348.918,1456.679,1506.655,1538.682,1514.903,1514.644,1532.97,1529.094,1499.989,1460.579,1502.949,1650.629,1639.694,1586.055,1506.181,1412.897
315,1334.464,1261.651,1207.81,1167.741,1150.428,1091.739,1038.429,1091.221,1168.441,1234.717,1287.252,1310.324,1296.787,1304.088,1329.262,1353.374,1351.56,1346.06,1426.222,1579.195,1585.871,1558.525,1488.324,1381.15
316,1279.899,1203.048,1151.69,1122.266,1124.036,1108.632,1200.42,1309.701,1425.246,1528.381,1586.273,1636.58,1600.107,1648.336,1691.065,1693.653,1641.32,1561.337,1555.156,1706.43,1697.089,1664.438,1579.013,1458.979
317,1358.1,1284.11,1235.351,1208.424,1208.712,1176.515,1224.127,1335.074,1459.147,1558.307,1605.232,1639.043,1604.699,1654.546,1713.53,1703.937,1653.818,1574.804,1561.176,1726.421,1719.415,1678.799,1580.137,1451.369
318,1352.027,1276.232,1222.857,1196.13,1191.158,1163.725,1226.045,1333.803,1459.319,1550.551,1611.782,1657.435,1627.466,1675.31,1734.621,1738.079,1686.649,1590.098,1576.284,1730.094,1723.133,1685.385,1603.115,1483.4
319,1371.253,1292.859,1240.07,1202.245,1187.006,1161.724,1215.234,1322.208,1450.36,1553.733,1611.135,1647.298,1610.115,1676.249,1733.77,1739.142,1701.429,1622.718,1605.795,1744.641,1732.656,1691.785,1615.576,1497.71
320,1394.33,1318.369,1262.615,1226.721,1211.845,1185.484,1229.992,1342.155,1470.252,1554.473,1605.275,1657.679,1616.512,1671.585,1727.388,1733.422,1690.025,1618.731,1616.652,1743.938,1723.535,1678.659,1593.142,1490.024
321,1399.269,1323.345,1265.275,1230.385,1222.473,1191.402,1166.69,1257.264,1381.98,1485.936,1533.171,1561.012,1533.744,1536.003,1550.452,1559.65,1513.564,1473.309,1526.324,1674.07,1664.682,1619.973,1535.73,1447.168
322,1362.896,1291.333,1240.558,1196.398,1160.719,1113.709,1047.013,1074.093,1123.65,1169.97,1200.298,1212.028,1204.058,1222.794,1237.583,1240.098,1238.225,1238.647,1302.145,1475.123,1488.688,1452.491,1360.315,1239.873
323,1139.045,1069.064,1025.712,1002.427,999.805,993.722,1080.301,1191.831,1294.565,1361.08,1379.674,1411.163,1369.826,1375.281,1405.577,1419.288,1398.585,1348.902,1359.813,1508.298,1496.933,1445.673,1340.502,1218.772
324,1134.75,1077.94,1048.784,1035.25,1054.14,1052.649,1094.403,1207.132,1311.789,1388.715,1431.206,1454.868,1410.107,1435.892,1487.161,1493.616,1456.556,1407.651,1409.363,1568.101,1562.021,1509.973,1407.506,1282.045
325,1180.069,1117.268,1069.687,1055.733,1067.323,1062.313,1138.238,1238.195,1335.831,1413.087,1457.34,1483.326,1452.178,1488.221,1535.961,1556.836,1521.235,1449.393,1436.724,1583.611,1579.41,1533.566,1431.548,1314.346
326,1216.97,1137.287,1098.719,1077.329,1085.013,1093.198,1144.347,1244.783,1351.073,1423.363,1443.584,1484.797,1450.893,1490.621,1549.253,1553.044,1520.344,1465.01,1458.962,1621.052,1599.337,1532.489,1422.598,1277.23
327,1186.828,1119.173,1066.478,1050.237,1053.342,1059.44,1109.961,1202.791,1285.745,1348.567,1368.767,1369.166,1319.457,1328.596,1348.341,1355.257,1327.679,1294.27,1327.805,1456.99,1431.809,1363.027,1261.545,1156.33
328,1070.326,1021.986,986.968,976.256,984.127,969.191,971.166,1048.909,1146.538,1222.377,1262.776,1280.84,1245.834,1231.94,1244.257,1252.796,1237.985,1214.773,1271.713,1436.461,1426.361,1371.673,1279.91,1178.556
329,1095.927,1033.111,990.355,963.954,949.984,911.471,866.889,917.365,982.663,1048.791,1095.536,1135.71,1147.775,1167.869,1191.807,1203.04,1205.123,1200.735,1265.254,1428.516,1424.013,1371.43,1281.411,1166.504
330,1075.458,1006.687,963.207,947.424,955.134,966.836,1045.886,1154.569,1250.973,1343.325,1396.008,1436.014,1419.355,1442.073,1467.838,1481.14,1438.221,1366.597,1365.757,1518.77,1509.546,1458.451,1350.496,1226.961
331,1133.168,1070.699,1035.713,1027.927,1040.817,1030.421,1086.096,1212.402,1333.644,1424.765,1471.235,1502.022,1472.545,1512.002,1559.68,1576.656,1529.043,1433.943,1403.725,1561.977,1551.857,1502.849,1401.526,1266.893
332,1165.88,1102.798,1065.131,1055.124,1062.526,1050.218,1126.661,1239.352,1354.99,1448.138,1505.166,1550.452,1516.943,1566.855,1618.387,1627.731,1578.955,1504.843,1470.755,1638.384,1633.724,1585.391,1483.292,1359.377
333,1257.54,1180.741,1120.59,1092.628,1105.843,1088.252,1144.254,1254.881,1364.143,1445.864,1491.982,1520.236,1487.381,1544.235,1579.871,1577.677,1539.176,1466.204,1457.512,1611.892,1603.616,1551.631,1455.857,1329.523
334,1234.586,1164.832,1120.776,1098.013,1094.302,1082.385,1124.404,1242.262,1366.35,1455.037,1503.918,1534.287,1510.214,1562.585,1609.833,1613.892,1569.407,1496.184,1472.507,1599.23,1584.271,1530.799,1440.564,1341.749
335,1255.555,1177.2,1122.25,1098.74,1095.222,1062.355,1056.13,1145.511,1266.655,1371.295,1426.339,1454.771,1422.683,1422.503,1423.384,1434.85,1407.996,1366.717,1387.492,1554.464,1546.22,1493.687,1412.177,1314.198
336,1227.548,1154.315,1104.087,1066.297,1042.597,997.323,940.493,978.066,1043.881,1109.201,1159.129,1192.795,1199.069,1174.83,1200.644,1228.317,1235.462,1228.589,1257.095,1452.268,1462.781,1416.358,1355.634,1253.921
337,1152.35,1075.87,1032.84,1006.343,1012.688,1018.201,1071.425,1178.874,1252.913,1312.398,1348.402,1373.513,1339.324,1346.188,1373.955,1386.34,1368.01,1321.049,1323.67,1472.451,1472.507,1427.085,1332.584,1219.354
338,1128.763,1067.309,1025.398,1012.987,1022.096,1025.948,1060.13,1154.686,1254.305,1345.576,1385.478,1412.386,1377.739,1413.52,1447.657,1449.282,1415.203,1365.791,1340.376,1505.177,1501.956,1447.538,1344.892,1209.135
339,1123.01,1056.947,1019.702,1003.375,1008.899,1009.211,1059.296,1176.165,1285.427,1376.067,1433.304,1477.135,1438.469,1477.163,1522.593,1532.243,1495.596,1437.952,1410.014,1560.33,1559.166,1517.281,1429.57,1307.354
340,1203.499,1129.522,1075.796,1049.662,1052.039,1043.154,1079.006,1203.46,1321.334,1415.818,1470.933,1505.909,1477.157,1519.681,1568.267,1580.04,1545.854,1479.349,1447.099,1589.118,1589.232,1549.598,1471.539,1354.006
341,1255.35,1179.49,1127.033,1103.017,1104.383,1091.996,1119.338,1241.849,1373.421,1460.892,1497.923,1540.401,1497.692,1534.634,1577.147,1547.843,1487.327,1416.314,1386.736,1530.51,1521.033,1465.367,1375.482,1273.186
342,1184.588,1117.39,1070.322,1043.079,1051.915,1027.411,1016.126,1099.668,1226.831,1326.268,1381.046,1418.054,1403.247,1400.278,1420.428,1425.484,1403.916,1365.074,1372.715,1545.721,1538.723,1498.736,1422.09,1324.605
343,1242.311,1168.882,1113.007,1077.199,1056.371,1004.247,948.473,1004.113,1080.198,1152.805,1204.641,1241.462,1250.887,1255.456,1272.026,1287.29,1281.643,1263.416,1281.36,1448.537,1464.025,1432.2,1353.301,1252.355
344,1160.589,1087.552,1039.181,1010.326,1013.448,1000.346,1037.082,1165.122,1312.439,1425.444,1480.956,1522.712,1491.618,1541.743,1607.8,1635.311,1597.477,1522.572,1469.46,1630.278,1632.165,1595.024,1514.939,1404.634
